student_id,image_path,face_index,embedding_json
231005027,C:\Users\Hero\Documents\sem6\adv.stat\Project\faces\231005027.0\img_001.jpg,1,"[-0.07194718718528748, 0.04871431365609169, -0.01266061794012785, -0.10924139618873596, -0.12063779681921005, -0.0708976536989212, -0.04001729562878609, -0.1355101764202118, 0.24667665362358093, -0.1657746434211731, 0.18062318861484528, -0.16307809948921204, -0.26647987961769104, 0.05399518832564354, -0.10402023047208786, 0.18489207327365875, -0.14940792322158813, -0.11023227870464325, -0.0077719311229884624, -0.0751778855919838, 0.1307608187198639, -0.09118132293224335, -0.018063494935631752, 0.1801108568906784, -0.06764955818653107, -0.3527694642543793, -0.12156056612730026, -0.07132507115602493, -0.041799332946538925, -0.07726531475782394, 0.06971286982297897, 0.06533577293157578, -0.18752390146255493, 0.001051662489771843, -0.06507982313632965, 0.07008951157331467, 0.02154233679175377, -0.16068598628044128, 0.09676524996757507, -0.02508053183555603, -0.32059115171432495, -0.06426113098859787, 0.04257694631814957, 0.218744158744812, 0.1398448497056961, 0.010683744214475155, 0.0033691730350255966, -0.09446737170219421, 0.12072860449552536, -0.1961892694234848, 0.027004627510905266, 0.11473136395215988, 0.070383720099926, -0.006223127245903015, 0.04271518439054489, -0.1941690295934677, 0.06934303790330887, 0.12419788539409637, -0.23229284584522247, -0.008028022944927216, 0.08254481106996536, -0.0441550612449646, 0.026535943150520325, -0.08032644540071487, 0.21856209635734558, 0.2001376748085022, -0.14065301418304443, -0.09287385642528534, 0.20241254568099976, -0.20709294080734253, 0.039808228611946106, 0.07569640129804611, -0.14235512912273407, -0.2687036395072937, -0.2596725821495056, -0.006727250292897224, 0.4811480939388275, 0.17930620908737183, -0.1202704906463623, 0.02178926207125187, -0.04884221404790878, 0.04091890528798103, 0.09947654604911804, 0.2149522602558136, -0.007858579978346825, 0.054825786501169205, -0.10796727985143661, 0.037679944187402725, 0.1376054883003235, -0.034627821296453476, -0.06352272629737854, 0.2793135941028595, -0.059043463319540024, -0.03240087255835533, -0.01228552870452404, 0.10174571722745895, -0.17289496958255768, 0.041801080107688904, -0.09983136504888535, -0.04359646141529083, 0.018940109759569168, -0.025907985866069794, -0.03707049414515495, 0.06642160564661026, -0.17958267033100128, 0.1373300850391388, -0.0056921495124697685, 0.004482190124690533, -0.05229559540748596, 0.032958853989839554, -0.01938944309949875, -0.03604069724678993, 0.13431523740291595, -0.21860578656196594, 0.10120879858732224, 0.11968585103750229, 0.05425623431801796, 0.2064708024263382, 0.01756037399172783, 0.11056280136108398, 0.03781983256340027, -0.16376106441020966, -0.17194882035255432, -0.006225130520761013, 0.01233825646340847, -0.04112798720598221, 0.06735412031412125, 0.0039198086597025394]"
231005073,C:\Users\Hero\Documents\sem6\adv.stat\Project\faces\231005073.0\img_001.jpg,1,"[-0.15960624814033508, 0.07790451496839523, 0.02936503291130066, -0.08842205256223679, -0.054626286029815674, -0.007069357670843601, -0.017239587381482124, 0.00750657357275486, 0.27763351798057556, -0.10698283463716507, 0.2004948854446411, 0.024765077978372574, -0.21013027429580688, -0.07723730802536011, -0.05325205996632576, 0.11892632395029068, -0.13884198665618896, -0.16390804946422577, 0.031072815880179405, -0.0720268040895462, 0.06955703347921371, -0.007422399707138538, -0.07157623022794724, 0.04715346544981003, -0.11684539914131165, -0.35099589824676514, -0.11168071627616882, -0.13287881016731262, -0.017765775322914124, -0.12507197260856628, 0.03729423135519028, 0.06514734029769897, -0.2118595689535141, -0.09459210932254791, -0.015435272827744484, 0.07297088205814362, 0.009581957943737507, 0.01977422833442688, 0.0783160850405693, 0.004957930184900761, -0.07753438502550125, 0.004362677223980427, 0.06167092174291611, 0.30846911668777466, 0.10360955446958542, 0.10871321707963943, 0.03984834998846054, -0.057101327925920486, 0.051042575389146805, -0.20983296632766724, 0.08261261880397797, 0.1239786446094513, 0.11379119008779526, 0.048482149839401245, 0.09220686554908752, -0.16881072521209717, 0.02670653723180294, 0.08556244522333145, -0.22931599617004395, 0.11838563531637192, 0.08317773044109344, 0.031508296728134155, -0.04582907259464264, 0.01052714791148901, 0.24731513857841492, 0.10051392763853073, -0.11946148425340652, -0.08838197588920593, 0.17817071080207825, -0.1281193047761917, 0.004609141498804092, -0.0028336113318800926, -0.1270800530910492, -0.19776204228401184, -0.23933923244476318, 0.12548953294754028, 0.39204224944114685, 0.1793433576822281, -0.06203851476311684, 0.08256035298109055, -0.10275181382894516, 0.02073591947555542, -0.004637914709746838, -0.018941326066851616, -0.1526852399110794, -0.008962521329522133, -0.07800623029470444, 0.10153036564588547, 0.12344677746295929, 0.10369522869586945, -0.018638134002685547, 0.12949372828006744, -0.03359731286764145, -0.03241288661956787, -0.010570644401013851, 0.028439130634069443, -0.10405859351158142, -0.00434322701767087, -0.14387331902980804, -0.029954655095934868, -0.015450875274837017, -0.07378479838371277, -0.007144668605178595, 0.12045085430145264, -0.18171292543411255, 0.07905009388923645, -0.010322708636522293, -0.0583738312125206, -0.10075007379055023, 0.12623435258865356, -0.1390073448419571, -0.011160599067807198, 0.08701064437627792, -0.22434838116168976, 0.20638033747673035, 0.1473158895969391, 0.07406649738550186, 0.17754335701465607, 0.07443450391292572, 0.04620471969246864, 0.01546013168990612, -0.08050458878278732, -0.12239088863134384, -0.07238409668207169, 0.028621166944503784, 0.00042860303074121475, 0.10832644253969193, 0.04606351628899574]"
231005333,C:\Users\Hero\Documents\sem6\adv.stat\Project\faces\231005333.0\img_001.jpg,1,"[-0.10865944623947144, 0.11008215695619583, -0.02659526653587818, -0.056072331964969635, -0.13313335180282593, 0.023391660302877426, -0.055961813777685165, -0.069115050137043, 0.2632024884223938, -0.05817404016852379, 0.11886514723300934, -0.058744676411151886, -0.26782697439193726, 0.04042530804872513, -0.06677233427762985, 0.15293768048286438, -0.10957104712724686, -0.13258665800094604, -0.006290591321885586, 0.01983296126127243, 0.08310374617576599, -0.049415912479162216, 0.006695954129099846, 0.12388480454683304, -0.1639293134212494, -0.39462101459503174, -0.037804633378982544, -0.055642127990722656, -0.11787763983011246, -0.07458913326263428, -0.012286859564483166, 0.10287206619977951, -0.2275353968143463, -0.018118824809789658, -0.02015414834022522, 0.12669557332992554, -0.12243429571390152, -0.10278511792421341, 0.18638809025287628, 0.07540425658226013, -0.25566789507865906, -0.011907454580068588, 0.04146736115217209, 0.23132029175758362, 0.12743625044822693, 0.05433294549584389, 0.0854668915271759, -0.11007995903491974, 0.1205398440361023, -0.32277771830558777, 0.06134725362062454, 0.22294437885284424, -0.02806115336716175, 0.03676460310816765, 0.04841739684343338, -0.20625923573970795, 0.006533841602504253, 0.08137847483158112, -0.16056910157203674, -0.004517682828009129, 0.06455127149820328, 0.05376337468624115, -0.11508025228977203, -0.12450888007879257, 0.2481791228055954, 0.20846039056777954, -0.12088793516159058, -0.07980569452047348, 0.19246986508369446, -0.11657887697219849, -0.017076635733246803, 0.10654637217521667, -0.13586249947547913, -0.29137179255485535, -0.2148236781358719, 0.06516049802303314, 0.41039419174194336, 0.1463315784931183, -0.09177964925765991, 0.0046077147126197815, -0.09254828095436096, 0.016377147287130356, -0.01062602736055851, 0.1176064983010292, -0.03084184229373932, 0.034966688603162766, -0.06027733534574509, 0.07436201721429825, 0.19516578316688538, 0.0045001087710261345, -0.005982040893286467, 0.23953355848789215, 0.06946387141942978, -0.01759614422917366, -0.027685923501849174, 0.09869041293859482, -0.12796643376350403, -0.014998642727732658, -0.18011680245399475, -0.08564560115337372, 0.10520409047603607, 0.011565710417926311, -0.04153399169445038, 0.1352798342704773, -0.2521943747997284, 0.16521050035953522, -0.006746476516127586, -0.0646451786160469, 0.01492615882307291, -0.01899249665439129, -0.06410975754261017, -0.014065357856452465, 0.10564243048429489, -0.23879902064800262, 0.12826666235923767, 0.09874747693538666, 0.04793690890073776, 0.15054792165756226, 0.03863625228404999, 0.06595443934202194, 0.01737794652581215, -0.07700405269861221, -0.21720412373542786, -0.0678158849477768, 0.059051938354969025, 0.026383185759186745, -0.031429968774318695, -0.002096499316394329]"
231005400,C:\Users\Hero\Documents\sem6\adv.stat\Project\faces\231005400.0\img_001.jpg,1,"[-0.018396858125925064, 0.016847174614667892, 0.035408444702625275, -0.06739896535873413, -0.11138905584812164, 0.0639815628528595, 0.01669577695429325, -0.10132279992103577, 0.26142096519470215, -0.1337895691394806, 0.20329579710960388, -0.06985930353403091, -0.25098174810409546, 0.03265756368637085, -0.045145027339458466, 0.19898560643196106, -0.12152297049760818, -0.1419161707162857, -0.05863460898399353, -0.00584816699847579, 0.024744581431150436, -0.006591614335775375, -0.006713505834341049, 0.061221521347761154, -0.05868390202522278, -0.381811261177063, -0.06508127599954605, -0.018112683668732643, 0.012192181311547756, -0.005481296684592962, 0.00250080693513155, 0.14070844650268555, -0.11409725248813629, 0.020848456770181656, 0.06798569858074188, 0.08673948794603348, -0.04836992174386978, -0.15334582328796387, 0.14919841289520264, -0.0061931852251291275, -0.2290213704109192, -0.046917032450437546, 0.09477425366640091, 0.2056666761636734, 0.13877353072166443, 0.016082394868135452, 0.04413433372974396, -0.13967575132846832, 0.07034050673246384, -0.32675814628601074, -0.02181054838001728, 0.14105115830898285, 0.021923260763287544, 0.0692402720451355, 0.10169745981693268, -0.1549798846244812, 0.03217537701129913, 0.05951843410730362, -0.1795213669538498, 0.03266929090023041, 0.05586925521492958, -0.0018781684339046478, -0.01772293820977211, -0.09823610633611679, 0.22907927632331848, 0.19191709160804749, -0.11513243615627289, -0.16785967350006104, 0.1425231546163559, -0.17769186198711395, -0.07191113382577896, 0.0734264925122261, -0.15179288387298584, -0.2270832508802414, -0.2440699338912964, -0.03232226148247719, 0.4240973889827728, 0.21216970682144165, -0.1401134729385376, 0.00436067208647728, -0.0597354918718338, 0.06794886291027069, 0.12382006645202637, 0.08320555835962296, -0.002257024869322777, -0.06800922006368637, -0.11231871694326401, -0.001766245812177658, 0.2334098368883133, -0.07881981134414673, -0.06870774924755096, 0.2160215675830841, 0.004763728938996792, -0.02114643156528473, -0.05014151707291603, 0.09690763801336288, -0.07043811678886414, 0.03561992570757866, -0.2071128636598587, -0.09499292075634003, 0.05747165530920029, 0.07738611847162247, 0.07219542562961578, 0.13889391720294952, -0.18119296431541443, 0.09227335453033447, -0.03786485642194748, -0.037698276340961456, 0.09107581526041031, 0.04526451602578163, -0.09545217454433441, -0.03781725466251373, 0.11816704273223877, -0.24132314324378967, 0.14296016097068787, 0.13982608914375305, 0.045494694262742996, 0.10992340743541718, 0.036164648830890656, 0.09795781970024109, 0.018476378172636032, -0.08858412504196167, -0.09483997523784637, -0.06927810609340668, -0.016408920288085938, 0.053507473319768906, -0.02576754242181778, -0.012840770184993744]"
231005430,C:\Users\Hero\Documents\sem6\adv.stat\Project\faces\231005430.0\img_001.jpg,1,"[-0.14749766886234283, 0.12254387140274048, 0.06763465702533722, -0.048950549215078354, -0.05735424906015396, -0.08968380093574524, 0.002480398863554001, -0.01008555293083191, 0.1430138647556305, -0.09817276149988174, 0.17756560444831848, -0.07145368307828903, -0.21777614951133728, -0.0579833984375, -0.0025512464344501495, 0.11623816192150116, -0.14063039422035217, -0.14050115644931793, -0.03153996169567108, -0.08750766515731812, 0.07648949325084686, 0.049477703869342804, 0.014914557337760925, 0.11609290540218353, -0.16042748093605042, -0.3439216613769531, -0.048250388354063034, -0.1773013174533844, -0.014607423916459084, -0.11066251993179321, 0.03396698087453842, 0.06385165452957153, -0.17114682495594025, -0.05746302753686905, -0.005537156946957111, 0.14377790689468384, -0.0073345801793038845, -0.020386531949043274, 0.17071081697940826, -0.06168806180357933, -0.1134662851691246, -0.04074300453066826, 0.013069070875644684, 0.3596594035625458, 0.05595642700791359, -0.006726786494255066, 0.05840374529361725, -0.05042237788438797, 0.10752010345458984, -0.1772955358028412, 0.08048029989004135, 0.1385195106267929, 0.04603292793035507, 0.03000790625810623, 0.13124723732471466, -0.03658652305603027, 0.0716736763715744, 0.12046985328197479, -0.22747746109962463, 0.06647441536188126, 0.09828884154558182, 0.026760254055261612, -0.03790822625160217, -0.07519955188035965, 0.18387717008590698, 0.03382549062371254, -0.07869105041027069, -0.07411857694387436, 0.12527722120285034, -0.13978204131126404, -0.030756834894418716, 0.06995487213134766, -0.11485109478235245, -0.15936672687530518, -0.2043328434228897, 0.04864189773797989, 0.3986128568649292, 0.1422054022550583, -0.1011999100446701, 0.07528723031282425, -0.06221562623977661, -0.07692605257034302, 0.09586689621210098, -0.0019454362336546183, -0.08528249710798264, 0.04911147058010101, -0.11534653604030609, 0.2095165103673935, 0.15163473784923553, 0.007116241380572319, -0.0003813570365309715, 0.12798117101192474, 0.009447800926864147, -0.05940600857138634, 0.03242143616080284, -0.0015480350703001022, -0.12348935008049011, 0.04982834309339523, -0.13429100811481476, 0.023915354162454605, 0.10089747607707977, -0.08487293869256973, -0.04549511522054672, 0.05682859197258949, -0.16491347551345825, 0.09394634515047073, 0.024100130423903465, -0.05061032250523567, -0.033833879977464676, 0.08330035954713821, -0.20671012997627258, -0.053027842193841934, 0.14577628672122955, -0.1817840039730072, 0.13660472631454468, 0.11490800976753235, -0.01281194668263197, 0.10998879373073578, 0.0206269770860672, 0.04281532019376755, -0.009268230758607388, -0.07962223887443542, -0.17506171762943268, -0.06964034587144852, 0.12885430455207825, 0.04291047155857086, 0.09405487775802612, -0.008258933201432228]"
231005501,C:\Users\Hero\Documents\sem6\adv.stat\Project\faces\231005501.0\img_001.jpg,1,"[-0.0893491730093956, 0.15153087675571442, 0.018489643931388855, -0.07346241176128387, -0.07745411247015, 1.4233402907848358e-05, -0.019264426082372665, -0.16310246288776398, 0.17282947897911072, -0.07410190254449844, 0.18248939514160156, -0.04561605304479599, -0.2468119114637375, 0.03693106397986412, -0.03347275033593178, 0.152309387922287, -0.16656531393527985, -0.15719982981681824, 0.023932265117764473, 0.02035507932305336, 0.07702378183603287, -0.09638452529907227, 0.08871632069349289, 0.23669745028018951, -0.17226703464984894, -0.30983445048332214, -0.11501487344503403, -0.054309532046318054, -0.019079947844147682, -0.09963007271289825, 0.004546113312244415, 0.005660434253513813, -0.26611417531967163, -0.003708811476826668, -0.019946064800024033, 0.10534192621707916, -0.007974760606884956, -0.11252444237470627, 0.22326019406318665, 0.10190428048372269, -0.24776789546012878, -0.025379404425621033, 0.049698542803525925, 0.2840927243232727, 0.22739122807979584, 0.027549084275960922, 0.03907148167490959, -0.060818951576948166, 0.09780753403902054, -0.2675698697566986, 0.10524089634418488, 0.16058263182640076, 0.07084227353334427, 0.03790200874209404, -0.011830175295472145, -0.14869534969329834, 0.03559713810682297, 0.11598815768957138, -0.20737165212631226, 0.049877479672431946, 0.11258941888809204, -0.009432928636670113, 0.039871130138635635, -0.059856969863176346, 0.2316918671131134, 0.16459867358207703, -0.15763098001480103, -0.0999508649110794, 0.11457743495702744, -0.20489832758903503, -0.06314613670110703, 0.056345563381910324, -0.13303020596504211, -0.22229617834091187, -0.3471803367137909, 0.05374655872583389, 0.4135633707046509, 0.24454601109027863, -0.14140519499778748, 0.02151959203183651, -0.10315997153520584, 0.03529738634824753, 0.022755369544029236, 0.16841329634189606, -0.04445773735642433, 0.055852171033620834, -0.08396495878696442, 0.02994513139128685, 0.16205057501792908, 0.049494385719299316, -0.06607597321271896, 0.29435423016548157, -0.031532466411590576, -0.01090056262910366, 0.031182128936052322, 0.1261620670557022, -0.15792933106422424, -0.017792172729969025, -0.15466798841953278, -0.05746757239103317, -0.08374521136283875, 0.01218321267515421, 0.02931618131697178, 0.1639687567949295, -0.27150148153305054, 0.13307711482048035, -0.050324052572250366, -0.06385471671819687, -0.027228813618421555, 0.09710575640201569, -0.15450292825698853, -0.10123000293970108, 0.08305814117193222, -0.30337271094322205, 0.09957205504179001, 0.18336708843708038, -0.00518930796533823, 0.09991677105426788, 0.10404690355062485, 0.13184280693531036, 0.03137407451868057, -0.011936429888010025, -0.080302894115448, -0.048015907406806946, 0.06663921475410461, -0.025484640151262283, 0.11468255519866943, 0.002772075589746237]"
231005601,C:\Users\Hero\Documents\sem6\adv.stat\Project\faces\231005601.0\img_001.jpg,1,"[-0.08606595546007156, -0.04022423177957535, 0.046565987169742584, -0.06834974139928818, -0.13345906138420105, 0.012061448767781258, -0.052373964339494705, -0.10967732220888138, 0.14985544979572296, -0.16337688267230988, 0.1679152548313141, 0.02931625209748745, -0.17614299058914185, 0.003394993022084236, -0.0339403972029686, 0.1495572179555893, -0.07347620278596878, -0.18391697108745575, -0.09540973603725433, -0.03923778608441353, 0.006871432065963745, 0.03364838659763336, 0.05492912977933884, 0.040704671293497086, -0.15422432124614716, -0.33999103307724, -0.10097740590572357, -0.06044264882802963, -0.05843723565340042, -0.0423579216003418, -0.04790505766868591, 0.08448860794305801, -0.17663449048995972, 0.034580543637275696, 0.08462969213724136, 0.044455356895923615, -0.01920522376894951, -0.015526814386248589, 0.1908654272556305, 0.07174202054738998, -0.2344161868095398, 0.001436559483408928, 0.041320860385894775, 0.24631957709789276, 0.12453822791576385, 0.06845558434724808, 0.03925815224647522, -0.1417044848203659, 0.09083359688520432, -0.25809377431869507, 0.1278679221868515, 0.16391979157924652, 0.06968831270933151, 0.01751178689301014, 0.03562697023153305, -0.04870220273733139, 0.027962576597929, 0.10443803668022156, -0.1409595012664795, 0.07328557223081589, 0.12021910399198532, -0.052622079849243164, -0.1016043871641159, -0.1371779888868332, 0.2370862513780594, 0.17420093715190887, -0.15061211585998535, -0.11330161988735199, 0.15272808074951172, -0.12417235970497131, -0.13045606017112732, -0.018427666276693344, -0.1562747359275818, -0.18655303120613098, -0.2685641646385193, -0.02856805920600891, 0.4169323742389679, 0.17393118143081665, -0.19023799896240234, 0.009420821443200111, -0.11228638887405396, 0.04427632689476013, 0.0283102635294199, 0.08521567285060883, -0.1048307865858078, 0.021136760711669922, -0.0064680795185267925, 0.06714658439159393, 0.24875277280807495, -0.014191349036991596, -0.019770007580518723, 0.20582672953605652, 0.029549088329076767, 0.025132685899734497, 0.0038800984621047974, 0.05495630204677582, -0.05270153656601906, -0.06010463088750839, -0.166419118642807, -0.034664712846279144, -0.019553404301404953, 0.013943258672952652, 0.04760236293077469, 0.14793045818805695, -0.23822151124477386, 0.21526506543159485, -0.038167670369148254, -0.06218714267015457, 0.056861452758312225, 0.07253676652908325, -0.08209514617919922, -0.08462201803922653, 0.06276672333478928, -0.19643566012382507, 0.14822058379650116, 0.1692325621843338, 0.12701666355133057, 0.11567968875169754, 0.058476123958826065, 0.07478391379117966, -0.028974561020731926, -0.008323119953274727, -0.19795799255371094, -0.08381912112236023, 0.09091495722532272, -0.013451830483973026, 0.05253944918513298, 0.05324818193912506]"
231005601,C:\Users\Hero\Documents\sem6\adv.stat\Project\faces\231005601.0\img_002.jpg,1,"[-0.08927101641893387, -0.03193396329879761, 0.03979092091321945, -0.08021759241819382, -0.1213437020778656, 0.009473182260990143, -0.05169699713587761, -0.10659456998109818, 0.16514693200588226, -0.16997799277305603, 0.1718466430902481, 0.036697760224342346, -0.1761770397424698, -0.0003497921861708164, -0.03059600666165352, 0.15462100505828857, -0.08430428802967072, -0.1881636679172516, -0.09847551584243774, -0.028487591072916985, 0.019301285967230797, 0.026080559939146042, 0.054170262068510056, 0.04629570245742798, -0.14862075448036194, -0.3400772511959076, -0.10116177797317505, -0.05160927772521973, -0.05257946625351906, -0.040336210280656815, -0.05201590433716774, 0.08665673434734344, -0.18770191073417664, 0.0292003583163023, 0.08429154008626938, 0.04833559691905975, -0.018544282764196396, -0.029175788164138794, 0.19792452454566956, 0.06261894106864929, -0.23140180110931396, -0.01158219389617443, 0.04463965445756912, 0.24369370937347412, 0.13100214302539825, 0.05901132524013519, 0.040722012519836426, -0.1405702829360962, 0.09956955909729004, -0.2644661068916321, 0.12590228021144867, 0.16286012530326843, 0.0762791782617569, 0.023084204643964767, 0.03764723241329193, -0.05393442511558533, 0.03340193256735802, 0.10479304194450378, -0.1383800506591797, 0.07159796357154846, 0.11748595535755157, -0.06284254789352417, -0.10848274827003479, -0.14187848567962646, 0.2484743744134903, 0.1766277253627777, -0.15710508823394775, -0.11949718743562698, 0.16115699708461761, -0.11522923409938812, -0.12490300089120865, -0.017794184386730194, -0.16117168962955475, -0.18263377249240875, -0.2749241590499878, -0.03619590774178505, 0.40212124586105347, 0.17063778638839722, -0.19540925323963165, 0.014907320030033588, -0.11743451654911041, 0.05001822113990784, 0.021559303626418114, 0.08641109615564346, -0.10870081931352615, 0.026485996320843697, -0.01612078957259655, 0.0676838830113411, 0.2605513334274292, -0.010608307085931301, -0.027150152251124382, 0.2080276757478714, 0.02829158306121826, 0.016545575112104416, 0.006849923636764288, 0.05721796303987503, -0.04911934584379196, -0.0747222825884819, -0.17801299691200256, -0.033725984394550323, -0.010937505401670933, 0.009882901795208454, 0.03209516406059265, 0.1597195863723755, -0.23614726960659027, 0.20332325994968414, -0.0411149226129055, -0.05539108067750931, 0.05785176903009415, 0.06335005909204483, -0.09574418514966965, -0.09040024131536484, 0.05704529210925102, -0.1896834671497345, 0.14954951405525208, 0.16118696331977844, 0.12854880094528198, 0.11223983019590378, 0.05920203775167465, 0.08147798478603363, -0.030795447528362274, -0.010054470971226692, -0.1970549374818802, -0.08798307180404663, 0.09800729155540466, -0.0018407502211630344, 0.059647444635629654, 0.050350744277238846]"
231005689,C:\Users\Hero\Documents\sem6\adv.stat\Project\faces\231005689.0\img_001.jpg,1,"[-0.1018226221203804, 0.029978297650814056, 0.0373721644282341, -0.07835610955953598, -0.16989365220069885, -0.06104401499032974, -0.031028397381305695, -0.08690980076789856, 0.16454240679740906, -0.17754966020584106, 0.1345137506723404, -0.05119449645280838, -0.11937656998634338, 0.15421274304389954, -0.11774686723947525, 0.20394644141197205, -0.17445169389247894, -0.12712834775447845, -0.06053803861141205, -0.11765751242637634, -0.006884384900331497, 0.06139339134097099, -0.012520642019808292, 0.11479252576828003, -0.11014354974031448, -0.3221803307533264, -0.09088438004255295, -0.025966722518205643, 0.02560276910662651, -0.025239497423171997, 0.03672967106103897, 0.13925935328006744, -0.1463838815689087, 0.09721790999174118, 0.032623499631881714, 0.1191391795873642, -0.026670441031455994, 0.00045612454414367676, 0.13339366018772125, 0.09872262924909592, -0.28250688314437866, 0.05313853174448013, 0.07711022347211838, 0.34136471152305603, 0.14865946769714355, 0.058113664388656616, 0.032711632549762726, -0.0384080745279789, 0.06342262029647827, -0.2782716453075409, 0.021687917411327362, 0.15322165191173553, 0.0010421737097203732, 0.034718774259090424, 0.02951187826693058, -0.14530372619628906, -0.007852565497159958, 0.11978290230035782, -0.11828137934207916, 0.08763214200735092, 0.0639829933643341, -0.01585877686738968, -0.0018459456041455269, -0.07766352593898773, 0.23255977034568787, 0.1680302619934082, -0.15836207568645477, -0.1202639788389206, 0.14335699379444122, -0.2454117089509964, -0.10052455961704254, 0.05073773115873337, -0.12331535667181015, -0.20042726397514343, -0.25077933073043823, -0.011178623884916306, 0.4519999921321869, 0.17472206056118011, -0.07213850319385529, 0.05683019012212753, -0.0020080332178622484, -0.0026905399281531572, 0.06256315857172012, 0.19411100447177887, -0.07176734507083893, 0.06068728119134903, -0.042409688234329224, 0.054198917001485825, 0.23183663189411163, -0.015746740624308586, -0.03930516913533211, 0.24208204448223114, -0.010978741571307182, 0.010472753085196018, -0.07662984728813171, 0.07820495963096619, -0.12074434012174606, -0.03162854164838791, -0.13980169594287872, -0.10007516294717789, -0.016137253493070602, 0.0027489392086863518, -0.030519988387823105, 0.12688890099525452, -0.2446918785572052, 0.2558097243309021, -0.06001998484134674, -0.013547511771321297, -0.04468188062310219, 0.1526990830898285, -0.02503722719848156, -0.00654013454914093, 0.1447126269340515, -0.17803822457790375, 0.15852592885494232, 0.26343944668769836, 0.047520894557237625, 0.128562331199646, 0.0803227648139, 0.0038353819400072098, 0.033515363931655884, -0.023051157593727112, -0.147860586643219, -0.07228054106235504, -0.008022233843803406, -0.11564157158136368, 0.011627750471234322, 0.04122038930654526]"
231005711,C:\Users\Hero\Documents\sem6\adv.stat\Project\faces\231005711.0\img_001.jpg,1,"[-0.10595888644456863, 0.01128313597291708, 0.07295915484428406, -0.08567295223474503, -0.059471189975738525, -0.03845999017357826, 0.00022741220891475677, -0.10870802402496338, 0.15866634249687195, -0.12363848835229874, 0.22482557594776154, 0.037773024290800095, -0.1658981293439865, -0.06467049568891525, -0.03057815507054329, 0.09918919950723648, -0.16596956551074982, -0.094927579164505, -0.0962224081158638, -0.024286195635795593, 0.08004875481128693, 0.016541453078389168, 0.0754905417561531, 0.03460907191038132, -0.10270890593528748, -0.3690754175186157, -0.07512015849351883, -0.1278115063905716, 0.07718517631292343, -0.04947427287697792, 0.09844833612442017, -0.018154555931687355, -0.143154114484787, 0.04797043651342392, -0.015224943868815899, 0.053086377680301666, -0.0047919899225234985, 0.04319699853658676, 0.20839378237724304, 0.05431712418794632, -0.257222443819046, 0.08819262683391571, -0.04717943072319031, 0.21815235912799835, 0.2122480720281601, 0.08890186995267868, 0.049732960760593414, -0.08315341174602509, 0.10038754343986511, -0.2365437150001526, 0.07846198230981827, 0.08794854581356049, 0.1755133867263794, -0.03755711764097214, 0.09328413754701614, -0.20849399268627167, 0.0032081902027130127, 0.06538068503141403, -0.1971389651298523, 0.09079322963953018, 0.029686033725738525, -0.042746637016534805, 0.06390748918056488, 0.0714116021990776, 0.19647392630577087, 0.06409874558448792, -0.1386868953704834, -0.07194311171770096, 0.175813689827919, -0.1693200021982193, 0.02644028142094612, 0.07318828999996185, -0.1333051323890686, -0.17779937386512756, -0.24311906099319458, 0.026204243302345276, 0.4692496359348297, 0.12150897830724716, -0.1920469105243683, -0.030062459409236908, -0.1501048356294632, 0.0586414709687233, 0.055432409048080444, 0.04098908603191376, -0.13065488636493683, -0.04746483638882637, -0.10691982507705688, -0.028058147057890892, 0.13930487632751465, -0.024394117295742035, -0.06247974932193756, 0.22921429574489594, 0.008240370079874992, 0.06960290670394897, -0.005497223697602749, -0.047433968633413315, -0.11585918813943863, 0.007232088595628738, -0.0848001167178154, -0.05044158920645714, -0.07179886847734451, -0.06042620912194252, 0.06578102707862854, 0.0793885588645935, -0.22187088429927826, 0.1825771927833557, -0.03833717852830887, -0.049312833696603775, -0.013240725733339787, 0.15396587550640106, -0.10920318961143494, -0.049598727375268936, 0.1414208859205246, -0.2182566374540329, 0.24981284141540527, 0.25904953479766846, 0.0881303995847702, 0.16427041590213776, 0.11058312654495239, 0.028773900121450424, -0.0012150239199399948, 0.04927206039428711, -0.10739842057228088, -0.011505872011184692, -0.006008782424032688, -0.07156878709793091, 0.10402601212263107, 0.0331401452422142]"
